year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2016,4,24,20,24.0,47.0,1200.0,142.0,23.0,999.7,11.4,0.0,SSW,3.6,5
2016,6,20,3,4.0,65.0,1200.0,79.0,24.2,995.0,20.5,0.0,NNE,1.0,5
2013,6,4,12,72.0,56.0,3399.0,75.0,22.4,1006.2,16.0,0.0,NE,1.8,11
2013,9,12,19,39.0,143.0,2400.0,50.0,22.5,1003.8,18.9,0.0,NE,0.7,4
2015,6,29,4,6.0,63.0,1200.0,43.0,23.9,998.9,20.6,0.0,SSE,0.8,7
2016,6,20,9,6.0,34.0,1200.0,109.0,27.2,994.9,19.3,0.0,ENE,1.3,1
2016,7,23,10,2.0,72.0,1400.0,42.0,30.1,997.2,25.8,0.0,ESE,1.3,11
2017,2,12,10,63.0,73.0,2700.0,15.0,2.0,1020.3,-16.5,0.0,NE,3.6,5
2015,2,3,6,48.0,78.0,2700.0,2.0,-5.0,1024.0,-13.8,0.0,WNW,1.4,2
2015,6,28,11,2.0,32.0,2400.0,101.0,27.9,1003.7,21.2,0.0,SE,1.7,8
2013,9,30,9,9.0,63.0,1800.0,15.0,18.8,1011.5,18.6,0.0,NNE,0.5,6
2014,8,30,10,11.0,63.0,1700.0,41.0,24.1,1011.2,20.6,0.0,E,2.2,3
2016,12,31,9,21.0,94.0,3300.0,4.0,-6.5,1019.1,-12.2,0.0,NNW,1.4,2
2013,12,6,5,68.0,68.7755,2400.0,9.0,-1.7,1016.1,-9.8,0.0,ESE,1.1,7
2016,10,16,20,2.0,69.0,1000.0,22.0,15.0,1009.3,12.9,0.0,NE,1.0,5
2014,8,2,19,3.0,24.0,1000.0,201.0,31.0,997.3,23.9,0.0,W,1.4,7
2016,12,12,16,33.0,79.0,1800.0,30.0,5.9,1020.2,-4.0,0.0,E,1.9,7
2014,10,26,5,4.0,77.0,1400.0,2.0,15.1,1014.6,-0.7,0.0,ENE,2.0,0
2016,12,2,2,49.0,98.0,2800.0,2.0,-0.4,1028.5,-8.4,0.0,NE,1.0,11
2014,8,21,5,2.0,79.0,1000.0,10.0,23.8,999.6,22.2,0.0,NNE,0.4,5
2016,10,13,16,3.0,47.0,1200.0,142.0,20.5,1008.3,11.9,0.0,SSE,1.1,1
2013,10,22,2,29.0,97.0,1500.0,12.0,6.1,1019.5,4.9,0.0,E,1.2,3
2013,7,27,13,4.0,69.0,1800.0,16.0,27.4,993.1,23.4,0.0,NE,1.0,11
2015,11,15,14,15.0,63.0,2200.0,46.0,12.1,1015.8,4.8,0.0,ESE,2.2,3
2013,8,23,2,6.0,85.0,1300.0,1.0,22.4,1004.0,21.7,0.0,NE,0.0,0
2016,2,21,21,40.0,70.0,1400.0,15.0,2.8,1021.3,-8.9,0.0,SSW,1.2,4
2014,8,9,8,20.0,90.0,1900.0,34.0,26.6,1003.3,19.0,0.0,SSW,1.6,9
2013,9,3,19,19.4208,65.4907,1100.0,148.0,24.6,1009.9,18.8,0.0,SSW,0.8,10
2014,4,1,12,37.0,74.0,1400.0,80.0,22.5,1007.6,4.5,0.0,SSW,2.3,3
2016,11,20,0,6.0,60.0,1600.0,4.0,8.8,1019.4,5.2,0.0,SSW,2.3,10
2014,3,2,0,54.0,193.0,1700.0,2.0,0.6,1016.1,-8.6,0.0,W,0.1,10
2013,6,16,0,40.0,38.0,700.0,154.0,23.2,997.1,15.5,0.0,WNW,1.6,6
2014,9,26,14,30.0,59.0,1400.0,78.0,21.7,1004.1,19.3,1.5,NNE,4.6,4
2015,1,8,18,56.0,141.0,3000.0,2.0,2.0,1025.0,-13.4,0.0,WSW,1.4,7
2013,7,14,10,29.0,34.0,1300.0,68.0,28.4,1002.3,21.7,0.0,SE,1.7,11
2015,6,28,13,2.0,28.0,2200.0,168.0,29.4,1002.6,21.6,0.0,SSE,2.8,8
2014,2,12,18,78.0,123.0,2400.0,19.0,-0.6,1026.5,-11.1,0.0,WSW,0.7,11
2015,9,17,12,15.0,60.0,1600.0,164.0,24.5,1013.4,16.5,0.0,E,0.8,0
2015,3,5,3,58.0,70.0,1500.0,26.0,-0.7,1024.1,-19.3,0.0,W,0.4,0
2014,7,4,20,2.0,40.0,1400.0,126.0,26.6,999.0,23.1,0.0,W,1.1,5
2013,5,18,15,33.0,43.0,1100.0,103.0,23.2,994.5,13.7,0.0,SSE,3.3,1
2014,2,13,7,43.0,55.0,2300.0,1.0,-3.3,1027.8,-10.2,0.0,E,1.8,2
2015,4,18,0,27.0,109.0,1300.0,14.0,17.4,1001.8,7.2,0.0,NW,0.0,5
2015,12,19,5,2.0,52.0,1700.0,3.0,-4.4,1034.0,-8.2,0.0,N,1.2,8
2014,11,23,1,28.0,94.0,3700.0,9.0,3.5,1015.0,-5.7,0.0,E,0.6,5
2016,12,17,1,26.0,76.0,2500.0,2.0,-2.1,1019.0,-9.3,0.0,NNE,1.3,8
2016,7,10,11,2.0,14.0,900.0,140.0,32.5,994.3,24.5,0.0,SSE,1.2,6
2015,4,30,3,9.0,39.0,1000.0,84.0,19.1,1007.1,13.9,0.0,SE,1.1,0
2016,7,18,8,2.0,58.0,1100.0,10.0,25.1,999.6,19.7,0.0,E,1.3,2
2013,10,7,0,4.0,92.0,3200.0,1.0,14.2,1014.7,14.0,0.0,E,0.0,11
2015,3,5,14,44.0,73.0,1800.0,47.0,6.2,1014.8,-17.1,0.0,W,2.6,6
2014,4,10,11,28.0,37.0,900.0,63.0,17.0,1014.0,-0.7,0.0,SE,2.0,1
2015,8,12,21,12.0,31.0,1000.0,172.0,30.8,1000.9,21.6,0.0,SSW,2.6,9
2015,9,18,5,2.0,57.0,1300.0,43.0,20.2,1012.6,18.3,0.0,NE,1.0,11
2016,9,22,21,2.0,77.0,1500.0,12.0,20.625,1009.0,15.3,0.0,NE,1.2,9
2013,4,23,21,12.0,113.0,1899.0,2.0,9.5,1009.4,7.1,0.0,NE,0.0,7
2015,8,3,4,2.0,25.0,900.0,31.0,25.2,993.2,22.5,0.0,NE,0.6,1
2015,1,9,21,65.0,125.0,2600.0,2.0,1.0,1020.0,-12.8,0.0,SW,1.4,10
2013,12,21,17,61.0,102.0,1700.0,1.4994,-1.6,1027.4,-12.0,0.0,WSW,1.5,10
2014,6,16,0,2.0,49.0,900.0,99.0,21.7,998.2,20.9,0.0,SE,0.0,0
2013,9,19,22,4.8552,66.3119,1500.0,16.0,19.9,1008.4,19.6,0.0,NE,0.7,10
2015,12,6,21,48.0,100.0,3000.0,4.0,1.9,1025.2,-4.2,0.0,ENE,1.4,10
2014,12,27,16,81.0,139.0,3500.0,7.0,6.3,1024.0,-9.6,0.0,ESE,1.7,1
2014,2,13,1,35.0,86.0,3300.0,9.0,-3.7,1028.6,-10.8,0.0,NNE,0.8,5
2016,3,28,15,23.0,99.0,900.0,74.0,21.3,1003.9,-4.8,0.0,SW,1.6,7
2014,3,9,21,37.0,117.0,1900.0,24.0,4.5,1019.5,-5.3,0.0,SSW,2.1,5
2014,3,11,11,75.0,81.0,2300.0,27.0,10.3,1007.4,-3.4,0.0,S,2.0,2
2013,5,24,6,18.0,140.0,2100.0,2.0,20.9,1006.2,17.9,0.0,SSW,0.6,10
2017,2,2,6,34.0,68.0,3900.0,4.0,-9.0,1023.5,-20.8,0.0,ENE,0.5,1
2015,6,23,2,12.0,16.0,1000.0,107.0,22.0,998.3,17.4,0.0,W,1.4,6
2015,4,15,14,24.0,149.0,1500.0,53.0,23.2,992.2,5.6,0.0,S,1.3,0
2013,3,12,11,12.0,58.0,1500.0,56.0,3.8,1009.3,2.3,0.0,N,1.1,8
2014,12,18,18,71.0,101.0,4000.0,2.0,0.2,1023.0,-6.4,0.0,NE,1.5,10
2016,2,22,9,47.0,68.0,2600.0,10.0,0.7,1022.6,-7.1,0.0,NE,1.4,0
2014,4,9,1,24.0,75.0,1300.0,66.0,15.9,1001.3,7.4,0.0,E,1.1,6
2016,9,16,15,3.0,21.0,1400.0,183.0,29.7,1003.1,19.7,0.0,SSW,1.8,5
2016,9,16,18,4.0,37.0,1800.0,240.0,28.5,1002.3,20.8,0.0,ENE,1.9,1
2013,6,15,12,3.0,38.0,2299.0,124.0,28.5,1003.4,17.7,0.0,SSW,2.0,8
2015,2,13,23,36.0,109.0,3000.0,6.0,0.0,1003.0,-10.8,0.0,NNW,1.3,2
2016,4,4,10,18.0,64.0,600.0,33.0,15.3,1011.3,0.7,0.0,S,1.3,8
2016,4,13,7,2.0,54.0,900.0,2.0,8.5,995.8,6.8,0.0,NNW,0.8,1
2016,10,2,14,16.0,58.0,1400.0,146.0,24.3,1007.4,13.2,0.0,ESE,1.4,9
2013,4,23,2,24.0,58.0,1100.0,31.0,11.3,1002.4,6.4,0.0,SE,1.2,2
2017,2,3,11,43.0,83.0,2600.0,12.0,2.3,1016.9,-18.4,0.0,NE,1.5,5
2016,3,14,5,17.0,58.0,2000.0,4.0,-0.8,1020.5,-6.8,0.0,NE,1.3,0
2014,8,21,19,24.0,32.0,1600.0,195.0,28.7,1003.2,21.7,0.0,ENE,2.5,3
2014,9,20,0,6.0,76.0,1000.0,10.0,17.9,1004.2,17.9,0.0,NE,0.8,10
2015,9,21,1,7.0,74.0,1100.0,16.0,18.8,1004.3,15.8,0.0,NW,0.2,5
2016,11,3,11,18.0,104.0,2300.0,4.0,9.1,1015.3,1.3,0.0,SE,0.5,4
2014,2,1,21,49.0,61.0,2400.0,1.0,3.3,1003.2,0.2,0.0,SE,1.4,1
2013,9,29,21,23.0,86.0,1800.0,30.0,18.3,1013.2,15.4,0.0,NW,0.8,11
2015,1,31,22,37.0,99.0,1900.0,2.0,-6.0,1033.0,-19.0,0.0,N,0.2,10
2014,10,7,17,12.0,37.0,900.0,132.0,18.1,1009.3,8.4,0.0,N,0.8,2
2017,2,11,22,80.0,90.0,2200.0,8.0,-0.4,1024.5,-15.1,0.0,NE,1.7,8
2014,8,1,0,4.0,30.0,1600.0,118.0,26.5,1002.6,22.6,0.0,SSW,1.6,9
2015,7,9,12,6.0,49.0,1000.0,157.0,30.9,1005.4,18.6,0.0,ENE,1.2,5
2014,2,19,9,32.0,73.0,2300.0,10.0,-0.1,1021.3,-8.5,0.0,E,0.9,6
2016,4,25,14,22.0,22.0,800.0,182.0,26.7,1007.6,8.6,0.0,S,4.3,4
2014,5,21,15,45.0,37.0,2000.0,242.0,30.4,996.5,16.8,0.0,SSW,2.3,11
2013,6,8,8,10.0,47.0,3500.0,2.0,19.8,1001.7,18.6,0.0,ENE,0.7,11
2016,7,7,15,5.0,16.0,1100.0,273.0,32.6,1006.1,18.4,0.0,S,3.6,8
2013,6,26,11,5.0,57.0,1800.0,90.0,27.6,993.5,22.3,0.0,S,1.3,9
2014,1,28,23,25.0,38.0,1900.0,28.0,-1.0,1013.1,-7.4,0.0,ESE,2.3,2
2015,1,23,0,53.0,105.0,4200.0,2.0,-4.0,1011.0,-10.2,0.0,W,0.5,5
2016,12,16,17,30.0,123.0,2200.0,12.0,3.7,1016.6,-9.7,0.0,SW,1.7,10
2014,1,11,18,107.0,119.0,2500.0,3.0,0.9,1024.7,-14.8,0.0,W,2.3,7
2013,5,23,20,48.0,65.0,2299.0,150.0,25.4,1000.3,10.0,0.0,N,1.1,2
2013,12,23,20,45.0,96.0,1700.0,12.0,-2.0,1030.8,-12.7,0.0,SSW,1.1,7
2013,3,31,5,21.0,76.0,1600.0,2.0,4.5,1016.0,2.2,0.0,SSW,1.7,10
2015,10,19,20,3.0,105.0,1700.0,3.0,13.1,1007.4,9.5,0.0,NW,0.2,5
2017,1,25,5,25.0,75.0,3300.0,4.0,-6.63333333333333,1031.0,-13.2,0.0,NE,0.9,8
2015,6,10,23,4.0,51.0,1500.0,56.0,20.9,990.8,17.9,0.0,NE,0.5,5
2013,11,6,7,19.0,97.0,2600.0,3.4272,4.0,1013.0,3.4,0.0,SW,0.8,3
2016,7,8,15,11.0,18.0,1600.0,213.0,32.2,1002.4,21.7,0.0,SE,1.6,9
2016,4,21,5,7.0,123.0,1400.0,2.0,9.7,1001.0,5.7,0.0,NE,1.3,3
2014,6,19,12,10.0,22.0,1400.0,189.0,26.9,995.7,18.2,0.0,SSE,3.2,6
2015,12,22,6,6.0,55.0,1900.0,2.0,-4.1,1025.0,-7.0,0.0,NNE,1.0,8
2014,5,23,5,34.0,84.0,1000.0,79.0,24.2,1006.3,12.8,0.0,SSW,1.7,7
2015,12,6,20,19.0,88.0,2300.0,3.0,0.6,1021.4,-4.2,0.0,WSW,1.1,1
2013,6,8,23,7.0,56.0,2500.0,2.0,19.7,1001.8,19.4,0.0,NE,0.7,4
2013,10,31,6,6.0,94.0,1100.0,1.0,6.3,1024.0,1.6,0.0,N,0.7,7
2013,3,21,19,38.0,146.0,1800.0,6.0,6.3,1004.6,-1.4,0.0,NE,1.7,7
2015,12,28,3,29.0,65.0,2600.0,11.0,-7.3,1032.6,-11.7,0.0,NE,1.5,11
2013,12,22,17,65.0,125.0,2300.0,12.0,-0.9,1022.5,-11.6,0.0,WSW,1.0,5
2014,4,9,9,40.0,97.0,1400.0,16.0,21.2,1004.5,9.4,0.0,SSW,1.4,10
2014,11,11,1,3.0,104.0,3200.0,2.0,2.9,1016.0,-0.2,0.0,E,0.4,11
2017,1,12,21,23.0,81.0,1900.0,33.0,-0.375,1009.0,-10.7,0.0,NW,3.2,5
2014,5,18,23,27.0,43.0,1300.0,154.0,19.9,998.1,14.0,0.0,E,5.3,6
2013,5,8,12,96.0,71.0,2299.0,52.0,21.9,1007.6,13.5,0.0,W,1.8,11
2014,1,22,6,87.0,81.0,3000.0,1.0,-7.5,1019.3,-15.5,0.0,ESE,0.4,0
2013,10,19,2,7.0,98.0,2200.0,1.0,11.0,1020.8,8.7,0.0,NW,1.6,8
2013,9,8,18,21.0,28.0,4000.0,122.0,23.9,1011.1,19.6,0.0,SSE,1.7,8
2013,7,23,2,3.0,9.0,1500.0,72.0,23.5,993.0,19.8,0.0,NNW,0.8,2
2014,6,26,10,5.0,19.0,800.0,93.0,29.9,994.2,19.6,0.0,SW,2.6,2
2014,10,31,0,7.0,27.0,1500.0,22.0,11.3,1013.4,7.2,0.0,NNW,1.0,2
2016,7,3,22,10.0,35.0,1200.0,158.0,28.2,1003.2,20.2,0.0,S,1.8,7
2014,6,6,9,26.0,63.0,1500.0,25.0,26.1,998.1,20.0,0.0,NE,2.2,10
2015,7,20,4,2.0,28.0,400.0,46.0,22.9,1000.5,21.5,0.0,N,0.6,5
2014,4,13,10,33.0,103.0,1600.0,33.0,19.6,1010.7,6.0,0.0,ENE,1.0,5
2014,3,25,19,54.0,85.0,1200.0,128.0,17.4,1004.9,5.7,0.0,SSE,0.7,7
2016,10,1,18,15.0,57.0,1000.0,140.0,20.6,1009.6,13.1,0.0,SE,0.3,7
2016,6,12,7,4.0,53.0,1400.0,42.0,21.0,1001.8,16.2,0.0,NE,1.5,5
2014,10,30,10,19.0,95.0,1600.0,4.0,12.8,1019.6,6.8,0.0,ENE,1.3,3
2014,10,23,11,7.0,76.0,1300.0,16.0,14.8,1009.3,9.2,0.0,NE,0.5,0
2014,9,5,19,10.0,34.0,1300.0,188.0,24.0,1001.7,19.9,0.0,WNW,1.0,6
2016,8,11,16,2.0,20.0,1400.0,155.0,34.2,1001.1,25.6,0.0,SSW,2.5,11
2015,1,6,23,69.0,85.0,1700.0,6.0,-5.0,1019.0,-16.0,0.0,W,0.9,11
2016,11,4,22,2.0,129.0,3600.0,2.0,6.0,1004.7,5.7,0.0,W,0.4,8
2014,7,6,0,2.0,37.0,2000.0,134.0,26.7,999.4,23.6,0.0,SW,2.0,4
2016,12,30,4,34.0,75.0,2500.0,37.0,-6.3,1027.0,-9.8,0.0,NE,1.9,4
2016,4,28,5,2.0,76.0,1000.0,12.0,10.9,1010.1,9.3,0.0,ENE,0.4,4
2013,3,25,18,48.0,14.0,1800.0,66.0,6.0,1009.6,-6.9,0.0,WNW,2.1,6
2015,5,28,0,34.0,33.0,1600.0,182.0,24.6,1000.2,15.0,0.0,SSE,1.9,7
2013,10,27,0,26.0,106.0,2200.0,1.0,5.4,1013.6,2.9,0.0,E,0.4,4
2014,7,25,7,5.0,60.0,2000.0,22.0,26.4,1000.2,19.3,0.0,NE,0.8,11
2014,2,1,0,39.0,27.0,1200.0,25.0,1.2,1009.4,-6.2,0.0,NW,0.6,2
2015,3,31,5,24.0,19.0,1700.0,67.0,15.5,1001.9,8.7,0.0,E,1.2,5
2013,3,14,22,68.0,95.0,1899.0,50.0,3.4,1015.1,-3.9,0.0,E,0.8,1
2015,3,15,3,41.0,119.0,2700.0,2.0,1.3,1013.5,-6.1,0.0,NW,0.3,4
2014,4,1,11,21.0,27.0,900.0,103.0,20.9,1009.3,5.3,0.0,WSW,1.5,8
2015,6,28,6,7.0,30.0,500.0,29.0,24.5,999.2,18.0,0.0,E,1.0,2
2016,6,8,5,2.0,33.0,1400.0,45.0,19.3,1005.0,17.6,0.0,ENE,1.5,3
2014,10,24,8,5.0,67.0,1900.0,2.0,11.2,1008.8,10.7,0.0,SE,0.4,9
2014,7,16,9,2.0,56.0,900.0,45.0,26.4,998.9,23.1,0.0,ESE,0.8,0
2014,6,16,11,9.0,56.0,1300.0,124.0,25.5,999.3,20.5,0.0,NNW,0.4,9
2014,1,6,22,41.0,72.0,2700.0,2.0,-0.9,1015.1,-4.3,0.0,NNW,0.6,2
2016,11,12,19,8.0,109.0,2100.0,2.0,9.1,1010.5,1.5,0.0,E,1.4,1
2014,10,29,23,12.0,148.0,2500.0,2.0,10.9,1017.7,9.7,0.0,ENE,0.2,0
2016,10,2,14,15.0,39.0,1100.0,146.0,23.5,1008.1,11.9,0.0,SE,0.9,8
2014,7,31,22,7.0,55.0,1400.0,110.0,27.6,1000.7,23.4,0.0,SW,0.9,10
2015,4,21,11,20.0,88.0,1100.0,72.0,22.8,1004.6,3.3,0.0,S,2.0,9
2016,3,12,6,30.0,68.0,2000.0,8.0,-2.8,1010.5,-12.6,0.0,NNE,0.7,5
2014,4,13,12,45.0,106.0,1500.0,93.0,21.9,1010.4,6.9,0.0,SW,2.9,11
2013,7,7,21,6.0,20.0,1800.0,140.0,30.7,996.0,25.1,0.0,SSW,2.4,9
2016,10,19,22,2.0,43.0,2400.0,2.0,15.2,1014.3,14.6,0.0,NE,1.1,9
2014,7,17,13,7.0,12.0,1500.0,295.0,28.8,996.5,21.1,0.0,ESE,1.2,2
2015,2,20,18,12.0,50.0,2100.0,3.0,0.5,1015.6,0.4,0.0,SW,1.5,3
2014,6,25,22,2.0,42.0,800.0,89.0,22.5,998.4,21.7,0.0,W,1.1,0
2016,12,27,19,13.0,67.0,1500.0,19.0,-0.9,1024.9,-9.8,0.0,SSW,2.8,5
2016,1,20,6,49.0,71.0,2600.0,6.0,-9.1,1031.3,-17.2,0.0,E,1.6,11
2016,3,22,4,16.0,101.0,1100.0,8.0,11.3,1015.6,-0.2,0.0,E,1.1,8
2015,6,29,7,2.0,54.0,1800.0,13.0,24.9,999.7,20.4,0.0,SE,1.3,8
2016,9,13,9,3.0,60.0,1100.0,18.0,22.1,1015.2,18.7,0.0,NE,1.4,4
2015,4,23,13,18.0,81.0,1300.0,77.0,25.3,1007.5,6.9,0.0,SSE,1.2,10
2016,1,1,4,41.0,88.0,2400.0,11.0,-5.1,1022.3,-7.7,0.0,E,1.0,11
2013,6,16,5,18.0,33.0,1600.0,117.0,23.4,1001.4,17.8,0.0,SE,1.3,8
2015,6,25,8,5.0,18.0,700.0,30.0,23.5,994.2,18.2,0.0,NNW,1.1,2
2015,2,19,15,65.0,26.0,1200.0,77.0,4.0,1021.0,-5.8,0.0,WSW,4.7,5
2015,2,21,4,9.0,58.0,2100.0,2.0,0.2,1010.9,-0.5,0.0,N,0.4,10
2015,10,4,16,28.0,57.0,1200.0,187.0,24.5,1016.2,10.4,0.0,SSW,1.9,11
2013,8,11,1,3.0,8.0,1200.0,34.0,26.5,998.3,26.5,0.0,WNW,0.9,6
2017,2,19,4,40.0,122.0,2000.0,2.0,1.2,999.9,-8.6,0.0,NNE,2.1,5
2013,6,5,16,3.0,38.0,1700.0,24.0,19.2,1008.2,17.3,0.0,SE,1.7,8
2014,4,1,5,15.0,78.0,1600.0,4.0,7.8,1010.5,7.0,0.0,ENE,0.9,3
2014,7,29,11,2.0,28.0,900.0,159.0,32.2,996.0,22.9,0.0,S,2.3,5
2013,3,29,17,39.0,111.0,1399.0,36.0,9.1,1013.9,-6.0,0.0,NE,2.5,10
2013,6,16,4,24.0,105.0,1000.0,43.0,23.1,998.0,17.1,0.0,ENE,0.6,11
2015,1,12,1,23.0,47.0,1700.0,7.0,0.0,1024.0,-10.3,0.0,E,1.8,2
2013,11,6,12,33.0,115.0,1800.0,8.568,17.9,1010.5,-8.3,0.0,NW,5.1,7
2016,10,15,17,2.0,112.0,1600.0,4.0,15.6,1013.5,12.5,0.0,NNW,0.8,5
2013,3,31,8,14.0,57.0,1000.0,12.0,3.4,1012.9,1.3,0.0,SE,2.6,2
2013,8,15,18,14.0,14.0,1500.0,198.0,31.5,997.4,27.8,0.0,ESE,1.8,9
2013,6,14,12,57.0,64.0,1000.0,223.0,29.5,1002.7,16.7,0.0,S,2.6,0
2014,8,2,2,2.0,68.0,1300.0,15.0,26.0,998.4,25.0,0.0,SSE,0.8,11
2015,2,13,9,45.0,88.0,2700.0,4.0,-1.0,1013.0,-8.5,0.0,NE,1.4,4
2014,7,8,0,9.0,16.0,1200.0,168.0,26.7,991.5,22.1,0.0,E,0.7,2
2015,5,26,11,26.0,56.0,1200.0,165.0,29.8,1003.0,15.1,0.0,SE,1.6,8
2015,9,20,18,8.0,48.0,1300.0,144.0,24.5,1001.5,17.5,0.0,NE,0.8,1
2013,5,5,13,66.0,60.0,1500.0,161.0,27.3,1011.8,10.5,0.0,S,1.7,9
2013,5,3,10,30.0,28.0,500.0,94.0,19.5,1013.0,7.2,0.0,W,1.6,0
2015,5,17,19,11.0,80.0,1500.0,129.0,23.2,991.3,18.1,0.8,NNW,1.3,9
2016,10,12,21,8.0,91.0,1200.0,25.0,16.1,1017.6,10.8,0.0,S,1.0,3
2014,9,1,19,2.0,37.0,1500.0,91.0,24.9,1004.8,20.8,0.0,WNW,2.2,11
2014,7,27,13,16.0,27.0,1000.0,278.0,34.9,998.0,17.6,0.0,ESE,3.1,2
2014,11,23,16,30.0,133.0,2900.0,4.0,6.9,1025.0,0.8,0.0,ESE,1.0,11
2014,12,29,23,41.0,132.0,3600.0,3.0,-2.0,1009.0,-9.8,0.0,N,0.0,7
2014,7,26,9,11.0,49.0,1600.0,93.0,29.4,1005.3,20.0,0.0,N,0.8,7
2014,7,30,16,3.0,11.0,1500.0,170.0,28.6,996.3,21.1,0.0,S,2.2,6
2013,10,3,22,6.0,113.0,2800.0,2.0,14.5,1009.0,13.4,0.0,N,0.0,5
2015,2,13,23,72.0,160.0,4000.0,7.0,2.0,1010.0,-9.6,0.0,ENE,1.8,4
2014,7,4,6,7.0,68.0,1100.0,4.0,24.7,998.7,24.2,0.0,ENE,1.4,10
2013,5,5,0,29.0,91.0,800.0,39.0,14.2,1010.7,10.6,0.0,ENE,0.6,0
2015,1,8,7,41.0,93.0,5100.0,2.0,-8.0,1025.0,-11.7,0.0,ENE,1.1,7
2013,3,12,11,17.0,74.0,1899.0,47.0,4.6,1005.7,2.9,0.0,SW,0.7,11
2014,4,10,13,23.0,47.0,1000.0,52.0,17.9,1016.1,0.5,0.0,SSW,2.7,0
2016,10,2,2,2.0,159.0,1800.0,2.0,16.5,1011.1,13.0,0.0,NE,0.9,11
2016,10,16,17,2.0,49.0,900.0,25.0,16.6,1006.5,13.7,0.0,W,1.0,6
2017,2,3,15,47.0,109.0,2300.0,21.0,6.5,1012.9,-17.6,0.0,SSW,2.0,5
2014,7,3,21,2.0,25.0,1300.0,91.0,23.8,993.1,22.4,0.0,WNW,0.8,6
2014,11,25,21,5.0,99.0,2000.0,7.0,4.4,1014.0,0.9,0.0,SE,1.7,8
2014,9,6,3,2.0,17.0,1000.0,87.0,21.5,1002.8,20.1,0.0,NW,0.1,6
2014,8,30,5,4.0,98.0,1600.0,2.0,22.6,1009.8,20.9,0.0,ENE,1.1,4
2013,8,6,9,5.0,94.0,1200.0,9.0,27.5,996.2,25.7,0.0,ENE,1.5,9
2014,4,12,23,28.0,132.0,1600.0,2.0,14.6,1010.9,3.7,0.0,S,1.0,0
2014,3,16,2,117.0,97.0,3200.0,19.0,6.2,1011.4,-7.4,0.0,NE,0.7,3
2013,3,11,7,29.0,76.0,3000.0,65.0,1.3,1017.4,-8.3,0.0,NNE,1.9,10
2014,4,18,9,21.0,92.0,1600.0,4.0,17.1,1015.0,11.8,0.0,SE,0.7,4
2014,10,29,16,28.0,100.0,1200.0,50.0,14.3,1018.7,5.1,0.0,SSE,0.1,3
2013,11,8,2,38.0,88.0,2300.0,0.2142,2.4,1015.0,-2.3,0.0,NE,0.6,4
2016,3,13,2,30.0,96.0,2800.0,2.0,1.0,1019.0,-8.0,0.0,SSW,1.5,8
2015,9,16,5,2.0,80.0,900.0,5.0,14.7,1013.0,13.9,0.0,E,0.6,10
2015,1,26,5,2.0,58.0,2800.0,9.0,-5.0,1016.0,-6.5,0.0,N,1.4,8
2013,9,12,20,23.0,125.0,2400.0,24.0,21.6,1002.8,20.8,0.0,SW,0.6,11
2014,12,17,19,32.0,94.0,2100.0,2.0,-2.0,1026.0,-15.8,0.0,NW,1.1,2
2016,7,7,12,17.0,27.0,1500.0,218.0,31.6,1007.2,18.9,0.0,SE,2.0,7
2015,12,13,5,29.0,100.0,4400.0,5.0,-3.1,1023.0,-4.8,0.0,ENE,0.9,7
2015,2,19,20,13.0,31.0,1300.0,49.0,2.0,1019.0,-0.8,0.0,S,1.4,1
2017,1,25,17,42.0,71.0,2100.0,54.0,2.1,1019.0,-12.3,0.0,NW,1.1,6
2014,11,29,5,12.0,71.0,3300.0,2.0,-0.7,1012.0,-4.6,0.0,NNW,1.0,1
2013,10,31,8,1.0,40.0,1400.0,1.0,8.5,1024.9,1.2,0.0,NE,1.8,9
2016,9,25,8,2.0,44.0,1200.0,86.0,20.8,1010.7,18.0,0.0,ENE,1.5,9
2016,3,1,17,28.0,78.0,1200.0,69.0,10.1,1015.6,-10.7,0.0,SSW,2.4,7
2013,9,12,14,21.0,78.0,1900.0,75.0,24.5,1001.5,17.0,0.0,E,1.2,1
2015,3,27,19,56.0,51.0,1400.0,125.0,18.3,1011.0,2.2,0.0,SSW,2.4,3
2016,11,17,4,9.0,90.0,3600.0,2.0,3.1,1019.4,0.8,0.1,NE,0.6,10
2014,6,17,1,4.0,31.0,1200.0,120.0,18.8,994.4,16.8,0.3,NNE,4.0,6
2013,10,28,12,54.0,98.0,2200.0,33.0,15.7,1014.3,4.4,0.0,NE,1.4,7
2014,12,15,3,55.0,124.0,4000.0,12.0,-2.0,1022.0,-9.6,0.0,NNE,1.2,9
2013,6,24,19,7.0,42.0,2000.0,110.0,21.8,992.0,21.8,3.0,ENE,1.4,6
2013,6,30,22,13.0,95.0,2700.0,2.0,24.8,997.2,23.6,0.0,ESE,0.7,0
2015,1,24,1,102.0,142.0,4000.0,3.0,-4.0,1015.0,-10.2,0.0,ENE,0.4,4
2015,10,7,5,7.0,26.0,1700.0,118.0,16.4,1005.5,14.9,0.0,NW,0.8,2
2015,2,25,0,29.0,51.0,3700.0,21.0,2.8,1006.8,-3.1,0.0,E,1.2,2
2013,3,6,14,98.0,82.0,1800.0,82.0,13.6,1001.8,-4.1,0.0,S,2.3,2
2014,11,29,22,17.0,100.0,3400.0,2.0,3.9,1019.0,2.6,0.0,ENE,1.1,10
2014,12,9,17,84.0,106.0,4600.0,2.0,-1.3,1015.0,-9.4,0.0,W,1.3,1
